CustomerID,TotalSpend,TotalQuantity,Frequency
15044,7700.229999999997,2795,453
15045,735.6600000000001,114,12
15046,5213.770000000001,3451,206
15047,343.62,222,22
15048,384.04999999999984,195,97
15049,121.17000000000002,63,3
15050,1782.0900000000004,1224,78
15051,1391.6100000000001,1011,143
15052,215.78,82,30
15053,697.79,986,71
15054,302.09999999999997,198,114
15057,1489.5,668,25
15058,2124.9900000000025,1069,276
15059,1337.7200000000007,604,237
15060,303.0899999999999,263,121
15061,54534.140000000014,28920,403
15062,987.8599999999999,763,57
15063,370.79999999999995,56,5
15065,3158.1300000000006,1383,155
15066,893.59,317,42
15067,1744.7600000000004,954,82
15068,553.3599999999998,364,104
15069,1109.5300000000007,520,70
15070,106.2,36,1
15071,982.0699999999997,269,26
15073,1043.4099999999999,491,54
15074,748.8700000000002,455,42
15075,773.0300000000002,447,27
15076,880.8500000000004,571,49
15078,9743.110000000022,5105,440
15079,895.61,389,47
15081,504.7999999999999,190,33
15083,88.19999999999999,38,5
15087,306.94,470,15
15088,1160.07,460,57
15089,2420.8400000000024,1359,145
15090,381.32000000000005,208,23
15091,480.71,346,30
15092,457.80999999999995,135,26
15093,4597.019999999998,3760,108
15095,1370.5999999999997,1079,47
15096,219.39,120,11
15097,248.07999999999996,170,25
15098,39916.5,121,3
15099,410.48,343,23
15100,876,80,3
15101,317.53,241,8
15103,703.3599999999998,329,35
15104,1027.44,637,69
15105,2298.930000000001,1211,101
15106,1422.5200000000002,1181,100
15107,319.5,169,16
15108,1300.2500000000002,499,60
15109,484.95,131,28
15110,996.1,246,35
15111,1567.4799999999998,710,84
15113,3609.330000000001,2386,100
15114,2760.5599999999977,3096,197
15115,340.11000000000007,157,21
15116,1352.7500000000002,648,45
15117,1551.7800000000002,1948,79
15118,244.8,1440,1
15119,266.4,88,14
15120,358.8199999999999,296,21
15121,457.71999999999997,199,28
15122,1633.779999999999,800,82
15123,2199.309999999999,1195,106
15124,184.19,233,15
15125,11528.480000000001,6193,127
15127,406.53000000000003,251,16
15128,1471.0000000000007,1343,102
15129,3447.4,1794,84
15130,330.11,197,22
15132,977.9300000000002,679,52
15133,982.4199999999998,680,29
15134,1387.99,887,73
15135,139.04999999999998,43,9
15136,1286.7000000000005,776,68
15139,178.96000000000006,208,13
15140,2354.2500000000005,1572,80
15142,498.74,365,26
15143,259.45,150,14
15144,6580.440000000007,3050,217
15145,1194.7300000000005,756,67
15146,1327.1600000000008,1473,91
15147,623.5,366,28
15148,301.28999999999996,187,20
15149,520.8,128,23
15150,5314.469999999995,3658,343
15152,4745.69,2704,271
15153,329.25,198,22
15154,296.41999999999996,104,85
15156,961.4899999999999,597,55
15157,1936.0700000000006,2392,125
15158,401.4000000000001,198,7
15159,18641.010000000017,11441,710
15160,158.16000000000003,84,4
15163,304.4699999999999,186,29
15164,843.0499999999997,360,103
15165,487.75,160,27
15167,162.99999999999997,67,41
15168,106.56,52,5
15171,1289.5,290,5
15172,1624.0499999999997,1611,110
15174,135.75,145,11
15175,224.14000000000007,454,23
15178,40.5,30,3
15179,2206.9500000000003,1938,93
15180,87.5,36,6
15181,689.4799999999999,544,16
15182,622.8499999999999,253,29
15184,406.76,223,63
15185,310.62000000000006,666,21
15186,411.40999999999997,215,19
15187,4777.180000000001,1887,91
15189,16225.390000000009,6149,212
15192,1044.3200000000004,918,51
15193,499.32,144,19
15194,7616.529999999996,5703,310
15195,3861,1404,1
15197,1079.61,469,32
15198,193.64,120,10
15199,1268.6999999999998,396,13
15201,1236.5400000000002,1210,69
15203,1827.7999999999984,1753,142
15204,316.58000000000004,258,9
15205,653.2399999999999,378,37
15206,420.29999999999995,162,9
15208,870.12,316,42
15210,331.18,228,20
15211,894.41,240,52
15212,101.79999999999998,36,5
15213,328.34999999999997,272,24
15214,1661.44,1254,110
15215,734.94,225,35
15216,96.6,28,2
15218,5756.890000000001,3329,166
15219,305.75,45,9
15220,1778.9599999999994,1393,117
15221,403.25,43,5
15222,585,440,5
15223,755.7500000000001,213,20
15224,322.0799999999999,152,14
15225,409.4000000000001,226,23
15226,154.41,71,8
15227,1219.4,750,58
15228,3386.7100000000005,2255,125
15230,429.6,351,23
15232,612.0600000000001,686,31
15234,197,196,14
15235,2247.5099999999998,1324,143
15236,321.05,269,15
15237,1412.320000000001,1071,99
15238,1071.9899999999998,692,50
15239,780.59,594,49
15240,1706.57,1369,78
15241,1756.4400000000007,1818,110
15243,316.68,185,22
15244,631.57,405,34
15245,2515.8400000000006,1784,89
15246,514.1500000000001,247,33
15247,356,160,6
15249,6688.460000000006,3577,350
15251,10484.989999999996,6171,111
15252,740.7800000000001,522,44
15253,918.1999999999996,866,53
15254,300.36000000000007,275,18
15255,890.8499999999999,489,47
15256,98.45,55,6
15257,317.15,46,7
15258,623.1600000000001,142,34
15260,1810.77,885,77
15261,254.82000000000002,270,19
15262,178.95000000000002,73,10
15263,156.50999999999996,89,12
15264,393.74000000000007,265,23
15265,1506.1200000000001,612,82
15266,119.30000000000001,18,6
15267,1717.36,944,11
15269,408.8,26,2
15270,2379.49,1521,41
15271,2507.070000000002,1262,274
15272,721.9399999999998,310,63
15274,716.5700000000003,619,47
15275,615.1399999999999,498,41
15276,135.31000000000003,64,52
15277,255.89999999999998,205,12
15279,290.51,189,19
15280,113.12,154,16
15281,2332.149999999999,1211,139
15286,240.55,55,3
15287,486.69,433,20
15288,2306.519999999999,775,88
15289,939.7800000000003,1008,58
15290,7943.22,4501,204
15291,4668.300000000002,2103,103
15292,180.93999999999997,56,25
15296,3672.86,1766,194
15297,641.94,292,39
15298,4799.9000000000005,3116,192
15299,4507.01,2948,7
15300,496.4399999999999,292,28
15301,5070.3499999999985,2775,243
15303,574.02,248,31
15304,694.4000000000002,104,23
15306,1174.3499999999997,810,58
15307,205.3,37,12
15308,310.47,175,19
15311,60767.90000000011,38194,2379
15312,924.8500000000001,516,47
15313,52,25,1
15314,327.97,313,24
15315,570.5,862,37
15316,165,100,1
15318,312.62,642,33
15319,204.5,175,16
15320,267.13,326,36
15321,2748.3100000000004,1181,95
15322,679.6799999999998,416,42
15325,162.2899999999999,232,49
15326,311.71,386,29
15327,208.75000000000003,116,10
15329,1049.6999999999998,486,57
15330,714.96,1312,13
15332,1661.06,652,35
15333,1028.56,344,16
15334,351.6699999999999,274,99
15335,173.97000000000003,80,36
15339,574.0699999999998,416,86
15341,2020.52,812,17
15342,406.0899999999999,283,24
15343,364.5,84,21
15344,563.94,116,26
15345,393.54,81,20
15346,252.42000000000004,144,17
15347,201.59999999999997,130,5
15348,158.03999999999996,84,9
15349,473.80999999999983,327,72
15350,115.65,51,5
15351,1960.110000000001,753,225
15353,777.02,343,63
15355,277.05000000000007,45,14
15356,2766.499999999999,1673,519
15358,8347.199999999992,7050,551
15360,427.92999999999995,223,13
15361,418.9200000000001,336,7
15363,326,144,16
15364,913.1900000000004,493,29
15365,2314.32,1084,114
15366,602.5100000000001,621,44
15367,1877.5899999999992,1057,95
15368,446.94000000000005,230,4
15370,2386.05,830,94
15372,2007.4,2924,27
15373,2415.9100000000003,500,132
15374,168,126,3
15376,1233.3599999999997,619,117
15379,3703.2899999999995,2305,194
15380,1690.26,376,36
15381,596.85,171,8
15382,5955.709999999999,4012,302
15384,642.41,596,41
15385,316.88,161,12
15386,394.14000000000004,446,31
15388,140.54,88,10
15389,500,400,1
15392,1535.5299999999997,1277,84
15393,231.86,150,12
15394,2183.54,910,85
15395,107.45000000000002,17,7
15396,288.17999999999995,122,14
15397,94,20,6
15398,1345.5299999999997,769,73
15399,815.7699999999999,611,50
15400,716.2,390,12
15402,626.7699999999999,694,42
15405,349.1,193,8
15406,510.7099999999999,254,53
15407,1056.44,558,153
15408,267.17999999999995,106,34
15410,3450.8400000000015,1200,122
15411,1358.8800000000003,530,99
15412,190.53000000000003,108,10
15414,774.8999999999999,443,39
15415,572.8099999999998,575,48
15416,3984.3199999999993,2090,192
15417,508.8000000000001,284,28
15419,135.86,230,8
15421,950.3599999999996,500,53
15422,97.7,38,6
15423,43.5,101,2
15424,383.34,554,17
15426,1447.39,674,292
15427,1483.1399999999999,1013,306
15428,93.78,102,6
15429,397.3499999999998,380,82
15432,171.19,65,10
15433,533.2999999999998,534,41
15434,1041.4800000000002,647,55
15435,149.29000000000005,54,29
15436,1122.5300000000007,613,329
15437,200.16000000000003,79,45
15438,156.57999999999998,59,25
15440,383.67999999999995,197,62
15442,594,120,2
15443,3236.909999999999,1663,382
15444,1418.2600000000016,764,219
15445,113.5,58,5
15447,155.17,85,9
15448,494.64000000000004,232,28
15449,974.52,812,60
15450,429.84,376,30
15452,538.73,283,58
15453,1388.370000000001,845,286
15454,179.10000000000002,86,25
15456,447.2200000000001,660,60
15457,237.07000000000002,132,58
15458,161.64,156,7
15460,216.76,109,58
15462,234.60000000000002,172,11
15463,126.14,106,7
15464,1048.8500000000006,350,157
15465,7354.62,1257,97
15466,334.53000000000014,246,57
15467,524.88,310,52
15468,467.50999999999993,155,24
15469,538.55,153,24
15471,469.47999999999985,266,77
15472,371.56,251,76
15473,1771.2,672,11
15475,454.10999999999984,319,29
15478,1441.4199999999996,585,46
15480,905.5,303,45
15482,11054.960000000003,5020,98
15483,233.81000000000006,295,88
15484,3594.3099999999995,3152,188
15485,2575,1306,86
15488,91.32000000000001,73,2
15489,1134.28,608,50
15491,3100.0900000000015,1646,154
15492,659.4599999999999,483,35
15493,2001.800000000005,560,297
15494,1299.230000000001,1148,125
15497,1262.2,624,15
15498,13316.399999999992,6105,512
15500,1131.5600000000004,572,68
15502,10384.93,4236,213
15503,147.09000000000003,74,70
15504,52.83000000000001,33,13
15505,3610.9600000000005,2390,97
15506,979.2600000000004,848,164
15507,492.35999999999996,162,46
15508,1000.2700000000002,440,92
15510,250,2,1
15511,909.2300000000001,271,160
15512,121,68,7
15513,14758.219999999998,5709,308
15514,4139.460000000002,2160,178
15516,62.43,27,15
15517,267.03000000000003,293,27
15518,1942.4500000000012,1273,214
15520,343.49999999999994,314,18
15521,3000.2000000000007,1836,185
15522,398.84,573,57
15523,412.00999999999993,132,10
15524,440,4,1
15525,825.9200000000002,416,178
15526,148.44,24,4
15527,2429.779999999999,992,163
15528,229.32999999999993,123,26
15529,3995.2299999999973,3496,672
15530,1502.3500000000001,950,108
15531,2007.4399999999994,1105,228
15532,1580.9300000000032,521,256
15533,807.5699999999997,289,83
15535,536.3999999999999,143,75
15537,110.92000000000003,29,24
15539,538.46,410,41
15540,213.30000000000004,200,15
15541,85.13000000000002,49,29
15543,127.85999999999999,86,28
15544,3546.709999999995,3109,259
15545,292.7199999999999,163,81
15547,4954.839999999991,4032,702
15549,1693.26,698,115
15550,575.63,295,61
15551,436.05999999999995,218,29
15552,90.12,60,17
15553,437.22999999999985,451,56
15554,217.2,74,14
15555,4805.169999999989,4439,899
15556,279.77,236,31
15557,473.65,219,20
15561,800.5900000000001,267,27
15562,134.55,39,1
15563,1400.4399999999998,1501,113
15565,173.15999999999997,60,8
15567,186.01000000000002,223,7
15568,758.28999999999985,461,53
15569,1375.7100000000003,666,31
15570,4165.52,2067,323
15571,650.43,264,57
15572,2552.86,1229,215
15573,607.45,363,104
15574,702.2500000000001,349,168
15576,940.6700000000002,404,45
15577,258.8799999999998,89,39
15578,127.1,52,13
15579,348.5999999999999,120,51
15581,3679.9700000000003,286,149
15582,682.9100000000001,453,44
15584,725.1099999999999,314,123
15585,455.30000000000007,320,31
15587,913.6800000000002,312,9
15589,478.53,243,29
15592,388.58,354,24
15593,199.8,60,5
15594,1771.78,983,103
15596,1406.5900000000004,561,77
15597,324.57,279,22
15598,240.68,160,14
15599,761.74,718,52
15601,6776.559999999997,4983,410
15602,1297.8700000000003,1137,46
15603,48.480000000000004,96,2
15604,216.39000000000001,159,17
15605,1198.23,441,67
15606,2920.1600000000003,892,77
15607,104.76,202,13
15608,1093.68,714,60
15609,298.48,148,16
15610,112.46,66,6
15611,1591.4500000000003,504,43
15612,195.15,52,6
15615,10399.739999999989,5508,423
15618,776.8510000000002,454,45
15619,336.40000000000003,136,3
15620,1553.18,915,100
15621,1293.0300000000002,501,16
15622,3709.5600000000018,1674,185
15623,301.03,125,19
15624,588.1300000000001,357,34
15625,1534.26,1188,64
15626,675.8000000000001,766,49
15628,2870.2400000000002,1894,155
15630,1186.35,800,60
15632,3285.310000000001,2109,167
15634,243.55,99,15
15636,724.76,284,25
15637,223.36,128,15
15639,425.31999999999994,323,25
15640,12515.659999999982,6607,484
15641,1887.2000000000005,1562,119
15643,664.0000000000002,246,33
15644,812.9999999999998,557,238
15645,612.0099999999998,256,52
15646,447.63999999999993,394,35
15648,657.3499999999999,221,25
15649,816,192,2
15651,646.3000000000001,479,32
15652,337.74,208,21
15653,877.4399999999999,1200,6
15654,922.5300000000002,475,21
15655,560.67,324,34
15656,748.5000000000001,343,47
15657,30,24,1
15658,1024.0999999999997,242,48
15659,306.45000000000005,111,11
15660,1600.86,1050,90
15661,309.8,236,5
15663,138.14000000000001,106,9
15664,386.43,157,17
15665,2242.0100000000007,1666,116
15667,301.32000000000005,240,13
15668,76.32000000000001,72,1
15669,684.34,342,33
15670,173.05,91,12
15671,2657.1300000000006,1699,78
15673,2881.0200000000013,1514,155
15674,2446.6,1275,114
15675,323.69,527,21
15676,3435.7599999999998,2252,202
15677,657.23,319,33
15678,352.70000000000005,184,12
15679,781.2799999999999,1170,110
15680,1333.6800000000003,952,78
15681,1426.1599999999999,816,53
15683,193.75,131,10
15687,2993.099999999999,1310,166
15689,254.1,84,9
15690,239.76000000000002,408,19
15691,136.8,72,2
15692,191.04000000000002,138,12
15694,6479.399999999998,1677,78
15695,409.9800000000001,212,22
15696,2736.4600000000005,1028,171
15699,309.6499999999999,113,18
15700,696.6799999999996,357,86
15701,1542.14,923,237
15703,211.5,66,5
15704,2293.6199999999994,1028,117
15705,143.10000000000002,62,6
15706,1060.56,321,55
15707,945.5799999999999,605,214
15708,3364.2399999999984,1267,288
15709,133.25,121,6
15712,1072.3600000000001,486,53
15713,356.7,150,19
15714,330.8799999999998,187,35
15716,1118.8100000000004,744,118
15717,150.3,70,7
15719,5045.609999999998,2725,937
15720,598.7300000000001,281,128
15721,507.0799999999998,409,91
15722,2222.56,1026,69
15723,203.1,87,41
15724,218.25,73,11
15725,415.2500000000001,221,32
15727,5178.960000000001,3065,302
15729,85,28,5
15730,1120.8800000000003,689,70
15732,294.11999999999995,215,14
15733,162.3,62,10
15734,1339.45,346,26
15737,1205.12,599,72
15738,4812.419999999996,2982,173
15739,449.12000000000006,472,8
15740,154.88000000000002,152,9
15743,784.4600000000004,216,88
15744,34.8,120,3
15745,1094.59,421,62
15746,196.87999999999997,178,28
15747,974.0399999999995,480,93
15748,149.30999999999995,51,21
15749,44534.3,18028,10
15750,2465.479999999999,1786,293
15752,2637.3800000000024,1978,411
15753,79.2,144,1
15754,458.57,199,28
15755,2364.2500000000023,1427,141
15756,532.9599999999995,242,192
15757,714.4200000000001,491,45
15758,205.25,47,9
15759,253.04000000000002,60,7
15762,583.75,251,37
15763,1086.9200000000003,271,61
15764,3279.9700000000003,2050,180
15766,315.05999999999995,170,11
15768,621.83,244,27
15769,56252.72000000001,29672,130
15773,635.6800000000001,311,10
15774,270.8,87,25
15775,104.9,68,7
15776,241.62000000000003,138,18
15777,1047.1100000000001,378,21
15780,475.28000000000003,220,29
15781,345.4600000000001,180,20
15782,2614.7400000000007,864,43
15783,246.3,212,14
15785,2328.9700000000003,1612,83
15786,4932.2000000000035,3364,267
15787,948.0500000000001,540,206
15789,351.3,438,25
15790,220.84999999999997,114,35
15791,1612.6900000000003,731,75
15793,965.6099999999999,553,12
15795,610.0100000000001,581,42
15796,2711.5599999999995,861,133
15797,2207.4,873,8
15799,884.1400000000002,955,98
15800,699.0800000000002,335,119
15801,1063.9499999999998,570,64
15802,451.42,1,1
15803,415.82,290,8
15804,4206.389999999997,2565,262
15805,5528.479999999997,3387,301
15806,784.5799999999999,602,31
15807,903.9000000000001,430,48
15808,3734.970000000001,1343,208
15809,515.7699999999999,301,35
15810,1391.9799999999998,861,89
15811,2218.6199999999994,1071,133
15812,1801.14,922,41
15813,1303.9099999999999,603,40
15814,1945.3300000000004,1271,72
15815,2100.6000000000004,1856,49
15819,1905.45,1357,123
15820,206.98000000000002,128,17
15821,570.96,202,62
15822,885.4699999999999,375,33
15823,15,1,1
15825,532.94,220,20
15826,1654.31,963,68
15827,1836.0900000000008,882,115
15829,636.14,996,51
15830,576,415,39
15831,801.7599999999999,1105,68
15832,836.78999999999985,465,54
15834,2233.749999999999,965,273
15835,954.0899999999996,439,50
15836,137.37,26,10
15837,391.97999999999996,189,24
15838,33643.08,18368,167
15839,1048.4900000000002,675,62
15840,355.56,396,27
15841,1224.0600000000004,942,47
15843,118.95,27,8
15844,130.74,134,11
15845,3711.7699999999995,1926,138
15847,389.27,449,22
15850,238.85000000000002,302,97
15852,160.71,48,22
15853,110.80000000000001,135,30
15854,2974.6499999999974,939,140
15855,712.2399999999997,470,80
15856,16387.570000000003,11005,645
15857,297,308,14
15858,1438.8500000000008,1167,191
15860,977.2099999999992,440,142
15861,3165.360000000001,2544,546
15862,832.88,585,147
15863,68.84,19,18
15864,1936.3200000000002,1192,20
15865,895.1300000000002,368,40
15866,230.52999999999994,126,45
15867,3812.6399999999985,2054,461
15869,149.64,175,15
15870,354.0899999999999,335,76
15872,360.9299999999999,212,128
15874,4405.879999999999,2534,120
15877,493.28,371,129
15880,343.28,211,105
15881,501.39,260,29
15882,516.3599999999999,276,23
15883,396.47999999999996,223,49
15885,379.34999999999997,111,18
15886,181.09,147,12
15888,168.31,76,12
15889,446.8699999999998,215,93
15891,524.52,442,62
15894,263.54999999999995,168,41
15895,179.17,94,11
15897,222.05,261,24
15898,1388.8799999999999,570,86
15899,56.25,39,4
15900,351.1099999999999,221,51
15901,363.8799999999999,384,116
15903,5126.76,2410,74
15904,164.67999999999998,84,30
15906,1567.6900000000014,544,150
15907,967.4499999999998,509,249
15909,191.93999999999997,98,7
15910,1232.1799999999996,1015,267
15912,264.62,185,19
15916,1528.0900000000006,757,155
15917,123.10000000000001,42,12
15918,334.23,153,40
15919,639.89,545,143
15920,167.49999999999997,99,60
15921,336.03000000000003,166,25
15922,369.50000000000006,138,11
15923,127.08000000000003,122,21
15925,207.15,93,12
15930,426.63000000000017,139,21
15932,2495.870000000001,2325,115
15933,1107.4600000000003,885,74
15935,416.8600000000001,115,12
15937,145.35,73,7
15938,404.58,240,18
15939,6115.009999999999,4728,76
15940,35.8,4,1
15942,337.43999999999994,232,14
15944,325.1,50,6
15945,181,52,2
15947,1708.2400000000002,898,29
15948,955.2400000000001,567,60
15949,364.7199999999999,284,19
15950,1765.509999999999,729,98
15951,708.2200000000001,313,41
15952,806.5699999999998,399,91
15953,1659.3799999999999,892,98
15955,4416.260000000002,2135,183
15957,428.88999999999993,211,42
15958,104.35,33,7
15963,470.7600000000001,298,28
15965,845.6399999999999,453,122
15967,418.8299999999999,211,84
15969,666.0999999999999,124,20
15970,314.1,116,11
15971,4199.85,1717,35
15973,307.82,106,4
15974,3442.15,2262,176
15975,371.01,243,24
15976,430.93999999999977,277,98
15977,1054.7299999999996,1016,65
15978,1098.7800000000002,888,49
15980,2398.8599999999997,1560,43
15981,3408.4799999999987,1866,97
15983,1475.02,892,113
15984,2837.6700000000005,1843,270
15985,1142.42,1086,37
15986,168.12,268,14
15987,1451.2800000000004,1556,140
15988,158.03000000000003,181,27
15990,792.11,443,52
15992,41.989999999999995,17,3
15993,2797.5699999999983,2051,552
15994,427.07000000000005,177,35
15996,1060.6799999999994,384,130
15998,3089.969999999999,2041,506
16000,12393.7,5110,9
16003,2735.3700000000003,1185,103
16005,615.389999999999,300,218
16006,101.39999999999999,84,8
16007,1701.939999999998,1393,385
16008,478.7800000000001,323,33
16009,992.7099999999999,378,90
16010,407.49999999999994,210,86
16011,3362.7100000000023,2042,212
16012,1415.2899999999997,799,94
16013,37130.6,15536,139
16014,662.3799999999999,265,145
16015,705.3899999999996,909,182
16016,1508.7600000000014,620,235
16017,211.87999999999994,102,32
16018,408.90000000000003,190,28
16019,3786.239999999999,1733,160
16020,851.0100000000001,487,46
16022,628.2800000000001,261,76
16023,719.81,358,101
16024,251.23999999999992,398,64
16025,439.66,338,28
16026,236.09000000000006,243,32
16027,934.62,1147,16
16029,81024.84000000001,40208,242
16030,331.24000000000007,283,29
16031,548.9399999999999,423,100
16033,8816.399999999987,3539,1137
16034,437.69999999999993,242,22
16036,758.9199999999994,716,55
16037,855.0200000000001,428,39
16038,471.7799999999999,244,26
16040,1313.5500000000006,684,65
16041,3166.4,1584,6
16042,1197.2700000000002,755,71
16043,773.9900000000004,503,39
16045,1340.7000000000003,897,83
16048,256.44000000000005,144,8
16049,1111.7899999999993,793,312
16050,137.9,278,10
16052,362.06000000000006,282,34
16053,1511.9499999999996,1793,84
16054,783.8999999999999,380,70
16055,134.8,22,8
16056,664.85,347,68
16057,2263.12,863,121
16059,1459.8600000000008,643,180
16062,1153.6199999999992,800,64
16063,335.32000000000005,262,23
16065,372.0900000000001,231,74
16066,1521.8700000000001,936,102
16070,852.15,457,33
16071,326.24000000000007,180,21
16072,584.3199999999999,140,23
16073,122.39999999999999,48,1
16076,2234.729999999999,1435,129
16078,79.2,16,1
16079,1352.0000000000002,864,21
16080,217.16000000000003,128,10
16081,2806.9000000000005,1477,227
16083,1317.6200000000003,908,31
16084,436.17999999999995,216,38
16085,981.5099999999999,636,167
16086,1121.39,511,39
16091,315.06000000000006,154,18
16092,817.86,628,51
16093,17,20,1
16094,1078.2299999999998,647,63
16096,320.62,155,12
16097,185.05,87,10
16098,2005.6300000000003,613,67
16099,731.8999999999999,434,39
16101,1290.7,757,76
16102,1842.1400000000003,942,57
16103,1429.6399999999999,558,48
16104,302.36,123,29
16105,336.96,330,13
16106,108.38,74,6
16107,3204.16,1176,31
16108,842.5,615,48
16109,611.88,612,18
16110,1337.4800000000016,733,354
16112,195.74,574,16
16113,161.38000000000002,176,30
16114,135.75000000000003,43,8
16115,1667.9700000000018,1001,284
16116,612.7800000000001,248,34
16117,232.21,130,30
16119,423.36,240,16
16120,1309.14,878,30
16121,867.1099999999998,586,212
16122,684.42,1128,38
16123,307.78,170,16
16124,249,48,11
16125,289.35,124,13
16126,6287.770000000002,2125,117
16127,656.2500000000001,323,40
16128,1880.22,988,89
16131,3506.5400000000013,1802,78
16133,14589.039999999997,8887,338
16134,618.0900000000001,371,35
16135,517.5499999999998,209,21
16136,709.3800000000002,440,37
16139,635.41,330,31
16140,725.1800000000001,730,35
16141,620.4,238,30
16142,535.3400000000001,422,37
16143,2424.939999999999,919,117
16144,175.2,16,1
16145,3799.4899999999957,3123,224
16146,734.1299999999999,427,29
16147,375,246,22
16148,76.32000000000001,72,1
16149,280.52000000000004,308,18
16150,2053.019999999999,1047,117
16152,1829.04,642,29
16153,1824.2300000000002,1073,89
16156,3122.0400000000013,1308,130
16157,656.6899999999999,347,18
16159,348.2000000000001,236,14
16160,1025.4400000000005,1162,20
16161,5575.559999999998,2599,474
16162,37.4,4,2
16163,856.6000000000001,192,6
16164,822.4800000000001,433,34
16168,3787.600000000001,1892,98
16169,1822.9700000000003,1325,85
16170,1885.0499999999995,1770,125
16171,73.2,24,3
16172,1140.21,787,69
16173,1418.3199999999993,575,84
16174,1009.5500000000001,651,23
16175,1037.5899999999997,533,58
16177,331.95,95,15
16178,197.90000000000003,94,8
16179,215.83,99,11
16180,10254.180000000002,5867,162
16181,305.5400000000001,152,11
16182,6617.6500000000005,3791,28
16183,338.7100000000001,113,15
16184,1158.7900000000002,561,45
16185,529.41,260,31
16186,4006.9400000000032,3020,218
16187,6911.439999999999,5048,295
16188,981.8600000000001,782,67
16189,215.47999999999996,134,11
16190,215.08,88,6
16191,5180.52,3351,134
16193,314.45,219,19
16198,400.681,129,15
16200,1080.6199999999992,523,179
16201,1863.4699999999993,1286,111
16202,365.27000000000004,191,18
16203,592.9,262,35
16204,405.71000000000004,231,57
16205,761.38,517,98
16206,537.06,272,63
16207,394.38,140,19
16208,664.2600000000001,333,66
16209,2262.62,1179,46
16210,21086.299999999996,7559,123
16211,547.02,154,23
16212,690.34,244,41
16213,159,48,6
16214,1062.7499999999998,420,44
16215,242.35000000000002,104,14
16216,914.9300000000002,254,37
16217,304.25,91,15
16218,3084.6800000000017,2088,84
16221,864.86,717,97
16222,846.7200000000007,365,137
16224,1295.3000000000004,1116,96
16225,1096.32,493,134
16226,255.11999999999998,192,8
16227,314.22,90,6
16229,1010.5999999999999,318,47
16230,542.03,365,35
16232,990.8799999999998,550,37
16233,536.68,174,22
16235,867.3099999999996,330,46
16236,432.19999999999993,184,20
16239,414.2,228,19
16240,3718.800000000001,1641,135
16241,2607.8700000000067,1453,662
16242,3603.210000000001,1982,294
16243,409.09999999999974,110,51
16244,1522.7499999999998,855,91
16245,1413.660000000001,1014,90
16247,114.56,182,16
16248,152.94,78,7
16249,1800.0700000000006,950,69
16250,389.44000000000005,208,24
16253,3683.8599999999983,3233,123
16255,2619.91,1767,270
16256,752.4300000000002,581,13
16257,46.95,2,2
16258,5203.51,2994,135
16260,1035.45,311,18
16261,746.8299999999999,306,124
16265,5447.000000000003,2646,258
16266,861.8899999999998,398,61
16268,667.6499999999999,533,45
16270,1141.2399999999996,688,54
16271,1429.2399999999998,1038,133
16272,411.7000000000001,224,25
16274,357.94999999999993,155,67
16275,559.8699999999999,336,33
16276,810.6000000000001,420,6
16278,566.3799999999999,114,23
16279,1509.5800000000004,1054,107
16281,2062.06,934,17
16282,168.3,114,11
16283,1570.8099999999993,1236,166
16284,823.9699999999996,544,109
16287,142.5,298,8
16292,302.25,191,17
16293,2248.9900000000002,982,118
16295,1328.5500000000004,841,79
16297,301.90000000000003,206,20
16298,598.1999999999998,198,27
16302,233.22,158,11
16303,5360.63,2659,162
16305,361.2199999999999,256,22
16306,632.2700000000001,487,41
16308,2560,8000,4
16309,706.5700000000002,467,42
16311,616.26,394,37
16313,274.15000000000003,165,16
16315,226.37,75,14
16316,2938.9100000000008,1484,151
16317,1341.6499999999999,890,69
16318,328.15,199,19
16319,404.40000000000003,72,3
16320,1038.46,732,56
16321,373.65,135,12
16322,326.74999999999994,231,37
16323,207.50000000000003,50,1
16324,428.6799999999998,282,118
16325,594.24,194,18
16326,3110.9600000000046,709,319
16327,3844.22,2571,319
16330,251.91,147,39
16332,1593.2000000000003,801,153
16333,26626.8,32184,45
16337,151.05,87,10
16338,214.80000000000004,94,11
16339,109.95000000000002,23,20
16340,549.0699999999998,501,153
16341,1971.8700000000003,1398,77
16342,322.41,157,15
16343,370.47999999999996,195,47
16344,101.10000000000001,18,2
16345,575.4100000000001,289,38
16347,887.6500000000001,353,92
16348,1469.4500000000005,819,235
16349,53.5,9,9
16350,1116.4699999999996,545,57
16351,153.9,90,8
16352,494.44000000000005,300,28
16353,6675.709999999997,2006,94
16354,395.79999999999995,150,39
16356,211.76999999999998,93,31
16357,658.88,246,34
16358,2027.499999999999,1302,109
16359,1750.9199999999994,1183,66
16360,3512.5299999999997,2144,662
16361,896.6600000000001,421,106
16362,734.7699999999996,351,81
16363,109.36000000000001,52,5
16364,707.0399999999997,280,53
16365,1540.4200000000005,504,51
16366,327.3,256,18
16367,804.4899999999994,647,130
16368,497.42999999999984,260,76
16369,1553.66,1035,118
16370,1320.5600000000004,647,228
16372,367.92999999999984,166,97
16374,473.0299999999997,240,111
16376,987.0100000000007,694,125
16377,676.2,1500,5
16378,362.95000000000005,267,23
16379,2157.400000000001,1410,108
16380,1780.5900000000001,1524,32
16383,668.3599999999996,475,102
16384,584.4999999999999,260,33
16385,555.8899999999999,261,59
16386,317.20000000000016,224,88
16387,94.36,44,4
