CustomerID,TotalSpend,TotalQuantity,Frequency,Cluster
14745,1220.2600000000002,1038,69,1
14747,328.2,84,18,1
14748,1415.7499999999995,1223,89,1
14752,389.63999999999993,260,5,1
14753,563.15,211,30,1
14754,638.0500000000001,486,41,1
14755,5010.279999999999,2219,235,1
14756,738.9599999999998,416,38,1
14757,420.5,160,19,1
14758,1484.0599999999995,419,71,1
14759,1625.9699999999991,569,102,1
14760,89.2,40,5,1
14761,255.90000000000003,118,11,1
14762,300.52,341,21,1
14764,278.3,190,6,1
14765,254.10999999999996,135,39,1
14766,2473.37,1349,135,1
14768,192.6,52,5,1
14769,10674.750000000007,7436,1090,2
14770,876.4199999999997,490,52,1
14772,139.26,82,9,1
14775,1011.9,1174,60,1
14776,2538.299999999999,3134,117,1
14778,730.8599999999999,306,35,1
14779,386.1499999999999,84,41,1
14780,447.6799999999999,310,27,1
14782,200.1,114,6,1
14784,289.99,237,15,1
14785,77.4,84,3,1
14788,679.4399999999998,421,30,1
14789,197.64,116,6,1
14790,745.0600000000001,699,46,1
14792,6.2,2,2,1
14793,228.99,91,14,1
14794,1319.9099999999996,673,80,1
14795,131.45,17,6,1
14796,8022.489999999978,6025,1141,2
14798,173.74,150,12,1
14799,157.7,146,13,1
14800,4339.739999999999,3655,385,2
14801,193.1399999999999,175,59,1
14803,845.5500000000002,370,44,1
14804,353.2699999999999,121,12,1
14805,554.65,115,47,1
14806,193.39000000000004,330,11,1
14808,2741.169999999997,2147,235,1
14810,2087.879999999999,1016,255,1
14813,155.42999999999998,67,30,1
14815,778.5,744,53,1
14816,271.85,5,4,1
14817,1110.3399999999997,655,63,1
14818,657.8,324,48,1
14819,272.06999999999994,109,13,1
14820,507.2900000000001,253,29,1
14821,48.8,20,2,1
14823,321.4299999999999,88,70,1
14824,1127.7100000000005,525,29,1
14825,2226.9099999999985,991,121,1
14828,2139.76,2172,17,1
14829,697.55,452,42,1
14830,197.13,169,40,1
14834,1720.3000000000004,734,67,1
14836,102.45,45,6,1
14837,1649.5000000000011,1436,108,1
14840,62.85,31,4,1
14841,3295.7599999999993,1778,138,1
14842,2824.6899999999996,1166,145,1
14844,3189.8099999999995,1833,130,1
14847,309.4,120,13,1
14849,7930.539999999996,5694,388,2
14850,325.75,293,21,1
14851,511.34999999999985,325,28,1
14852,2836.6899999999982,1747,143,1
14853,475.7999999999999,82,9,1
14854,2759.8300000000004,1832,127,1
14855,645.6500000000001,267,20,1
14856,1311.3800000000006,714,66,1
14857,1173.1199999999997,464,60,1
14859,1353.739999999999,671,58,1
14860,170.32000000000002,232,11,1
14861,125.79000000000002,117,6,1
14862,841.2000000000002,772,48,1
14863,266.76,132,11,1
14865,52.2,108,4,1
14866,14389.900000000009,6752,99,2
14867,710.2800000000001,328,36,1
14868,2953.590000000002,1405,144,1
14869,725.7,550,71,1
14870,327.24999999999994,119,13,1
14871,522.3799999999997,185,98,1
14873,519.68,168,28,1
14875,1465.3200000000002,558,47,1
14878,1485.5400000000006,802,124,1
14880,706.1900000000002,373,47,1
14881,255.4,316,17,1
14882,589.7,158,11,1
14883,761.5900000000001,790,53,1
14885,765.3199999999999,724,15,1
14886,364.80000000000007,160,18,1
14887,1862,1100,6,1
14888,369.2,184,20,1
14889,135.9,90,10,1
14890,125.65,51,7,1
14891,554.38,505,33,1
14893,1237.8500000000004,799,73,1
14894,655.7499999999999,265,23,1
14895,11138.710000000006,4851,498,2
14896,468.77,279,43,1
14897,1366.38,468,55,1
14898,1303.5199999999995,1020,116,1
14901,1421.2900000000004,661,96,1
14902,332.66,218,20,1
14903,2810.63,1536,355,2
14904,1025.4399999999998,1985,69,1
14905,616.1500000000001,287,17,1
14907,3501.0999999999976,1691,165,1
14908,277.79999999999995,132,9,1
14910,434.3500000000001,238,30,1
14911,143825.05999999944,80265,5675,4
14912,867.8499999999998,971,27,1
14913,1227.4300000000003,1743,87,1
14915,307.48,112,12,1
14916,1268.9799999999998,1136,77,1
14918,1610.1499999999996,675,45,1
14920,977.77,509,57,1
14921,1316.0700000000004,953,78,1
14923,749.0999999999998,418,44,1
14924,310.05,64,10,1
14929,223.88,136,11,1
14930,2372.860000000001,1166,128,1
14931,1257.68,417,41,1
14932,363.53,80,17,1
14934,1890.9400000000005,1042,87,1
14935,1784.7099999999998,935,10,1
14936,8137.02,4085,364,2
14937,1621.88,484,34,1
14944,5900.250000000002,2815,170,1
14946,100.9,22,3,1
14947,290.82000000000005,179,14,1
14948,1101.9699999999996,673,63,1
14950,371.2,136,19,1
14951,311.69000000000005,311,20,1
14952,8099.489999999998,3355,138,1
14953,289.82,225,55,1
14954,336.16999999999985,127,85,1
14957,58.49000000000001,34,12,1
14958,499.6799999999999,129,42,1
14959,695.42,494,59,1
14960,221.26999999999992,221,27,1
14961,7044.680000000002,3708,312,2
14962,126.70000000000002,44,5,1
14963,1487.800000000001,1176,198,1
14964,206.21,143,13,1
14965,598.9999999999999,365,83,1
14966,191.3199999999999,187,38,1
14967,463.8,140,6,1
14968,147.59,127,37,1
14970,1592.06,250,34,1
14971,1116.5699999999993,644,160,1
14972,114.77000000000002,28,18,1
14973,1314.45,369,32,1
14974,114.39,44,21,1
14975,279.94,380,11,1
14976,790.8599999999997,234,72,1
14978,1931.4200000000028,525,216,1
14981,102.11999999999998,97,8,1
14984,213.27,60,41,1
14985,296.7499999999999,260,87,1
14987,326.4,128,4,1
14988,334.54,141,40,1
14995,233.23000000000005,103,61,1
14997,546.2,1120,26,1
14998,429.8699999999999,270,75,1
15000,490.52,218,77,1
15002,1641.7599999999998,862,115,1
15004,1246.3199999999997,630,158,1
15005,6316.569999999991,4247,1119,2
15006,502.08999999999975,302,144,1
15007,156.91000000000005,69,12,1
15009,1261.7799999999995,642,182,1
15010,308.94000000000005,184,20,1
15012,423.0399999999996,231,128,1
15014,260.16999999999996,151,35,1
15016,170.04,76,20,1
15017,125.58000000000004,63,20,1
15018,496.21,189,31,1
15019,265.9999999999999,159,70,1
15021,1914.8200000000024,847,472,2
15022,905.0399999999996,543,135,1
15023,6802.759999999989,2871,562,2
15024,1661.3300000000006,920,155,1
15025,377.01,189,72,1
15026,469,285,61,1
15027,1066.1499999999996,565,35,1
15028,627.13,459,48,1
15030,518.28,372,7,1
15031,668.14,401,111,1
15032,4959.0999999999985,2968,52,1
15033,2586.670000000001,1695,510,2
15034,4308.609999999999,2422,394,2
15035,252.72999999999996,245,27,1
15036,465.55,327,127,1
15038,705.4899999999997,217,130,1
15039,19914.43999999997,9209,1502,2
15041,180.35,104,67,1
15042,135.93,30,5,1
15043,537,300,3,1
15044,7700.229999999997,2795,453,2
15045,735.6600000000001,114,12,1
15046,5213.770000000001,3451,206,1
15047,343.62,222,22,1
15048,384.04999999999984,195,97,1
15049,121.17000000000002,63,3,1
15050,1782.0900000000004,1224,78,1
15051,1391.61,1011,143,1
15052,215.78,82,30,1
15053,697.79,986,71,1
15054,302.09999999999997,198,114,1
15057,1489.5,668,25,1
15058,2124.9900000000025,1069,276,1
15059,1337.7200000000007,604,237,1
15060,303.0899999999999,263,121,1
15061,54534.140000000014,28920,403,2
15062,987.86,763,57,1
15063,370.7999999999999,56,5,1
15065,3158.130000000001,1383,155,1
15066,893.59,317,42,1
15067,1744.7600000000004,954,82,1
15068,553.3599999999998,364,104,1
15069,1109.5300000000009,520,70,1
15070,106.2,36,1,1
15071,982.0699999999996,269,26,1
15073,1043.41,491,54,1
15074,748.8700000000002,455,42,1
15075,773.0300000000002,447,27,1
15076,880.8500000000004,571,49,1
15078,9743.110000000022,5105,440,2
15079,895.61,389,47,1
15081,504.7999999999999,190,33,1
15083,88.19999999999999,38,5,1
15087,306.94,470,15,1
15088,1160.07,460,57,1
15089,2420.8400000000024,1359,145,1
15090,381.3200000000001,208,23,1
15091,480.71,346,30,1
15092,457.80999999999995,135,26,1
15093,4597.019999999998,3760,108,1
15095,1370.5999999999997,1079,47,1
15096,219.39,120,11,1
15097,248.07999999999996,170,25,1
15098,39916.5,121,3,2
15099,410.48,343,23,1
15100,876,80,3,1
15101,317.53,241,8,1
15103,703.3599999999998,329,35,1
15104,1027.44,637,69,1
15105,2298.930000000001,1211,101,1
15106,1422.5200000000002,1181,100,1
15107,319.5,169,16,1
15108,1300.2500000000002,499,60,1
15109,484.95,131,28,1
15110,996.1,246,35,1
15111,1567.4799999999998,710,84,1
15113,3609.330000000001,2386,100,1
15114,2760.5599999999977,3096,197,1
15115,340.11000000000007,157,21,1
15116,1352.7500000000002,648,45,1
15117,1551.7800000000002,1948,79,1
15118,244.8,1440,1,1
15119,266.4,88,14,1
15120,358.8199999999999,296,21,1
15121,457.72,199,28,1
15122,1633.779999999999,800,82,1
15123,2199.309999999999,1195,106,1
15124,184.19,233,15,1
15125,11528.48,6193,127,2
15127,406.53,251,16,1
15128,1471.000000000001,1343,102,1
15129,3447.4,1794,84,1
15130,330.11,197,22,1
15132,977.9300000000002,679,52,1
15133,982.4199999999998,680,29,1
15134,1387.99,887,73,1
15135,139.04999999999998,43,9,1
15136,1286.7000000000005,776,68,1
15139,178.96000000000006,208,13,1
15140,2354.2500000000005,1572,80,1
15142,498.74,365,26,1
15143,259.45,150,14,1
15144,6580.440000000007,3050,217,2
15145,1194.7300000000005,756,67,1
15146,1327.1600000000008,1473,91,1
15147,623.5,366,28,1
15148,301.28999999999996,187,20,1
15149,520.8,128,23,1
15150,5314.469999999995,3658,343,2
15152,4745.69,2704,271,2
15153,329.25,198,22,1
15154,296.41999999999996,104,85,1
15156,961.49,597,55,1
15157,1936.0700000000008,2392,125,1
15158,401.4000000000001,198,7,1
15159,18641.010000000017,11441,710,2
15160,158.16000000000005,84,4,1
15163,304.4699999999999,186,29,1
15164,843.0499999999997,360,103,1
15165,487.75,160,27,1
15167,162.99999999999997,67,41,1
15168,106.56,52,5,1
15171,1289.5,290,5,1
15172,1624.0499999999995,1611,110,1
15174,135.75,145,11,1
15175,224.14000000000007,454,23,1
15178,40.5,30,3,1
15179,2206.9500000000003,1938,93,1
15180,87.5,36,6,1
15181,689.4799999999999,544,16,1
15182,622.8499999999999,253,29,1
15184,406.76,223,63,1
15185,310.62000000000006,666,21,1
15186,411.41,215,19,1
15187,4777.180000000001,1887,91,1
15189,16225.390000000009,6149,212,2
15192,1044.3200000000004,918,51,1
15193,499.32,144,19,1
15194,7616.529999999996,5703,310,2
15195,3861,1404,1,1
15197,1079.61,469,32,1
15198,193.64,120,10,1
15199,1268.6999999999998,396,13,1
15201,1236.5400000000002,1210,69,1
15203,1827.7999999999984,1753,142,1
15204,316.58000000000004,258,9,1
15205,653.2399999999999,378,37,1
15206,420.2999999999999,162,9,1
15208,870.12,316,42,1
15210,331.18,228,20,1
15211,894.41,240,52,1
15212,101.79999999999998,36,5,1
15213,328.34999999999997,272,24,1
15214,1661.44,1254,110,1
15215,734.94,225,35,1
15216,96.6,28,2,1
15218,5756.890000000001,3329,166,1
15219,305.75,45,9,1
15220,1778.9599999999994,1393,117,1
15221,403.25,43,5,1
15222,585,440,5,1
15223,755.7500000000001,213,20,1
15224,322.0799999999999,152,14,1
15225,409.4000000000001,226,23,1
15226,154.41,71,8,1
15227,1219.4,750,58,1
15228,3386.7100000000005,2255,125,1
15230,429.6,351,23,1
15232,612.0600000000001,686,31,1
15234,197,196,14,1
15235,2247.51,1324,143,1
15236,321.05,269,15,1
15237,1412.320000000001,1071,99,1
15238,1071.9899999999998,692,50,1
15239,780.59,594,49,1
15240,1706.57,1369,78,1
15241,1756.4400000000007,1818,110,1
15243,316.68,185,22,1
15244,631.57,405,34,1
15245,2515.8400000000006,1784,89,1
15246,514.1500000000001,247,33,1
15247,356,160,6,1
15249,6688.460000000006,3577,350,2
15251,10484.989999999996,6171,111,2
15252,740.7800000000001,522,44,1
15253,918.1999999999996,866,53,1
15254,300.36000000000007,275,18,1
15255,890.8499999999999,489,47,1
15256,98.45,55,6,1
15257,317.15,46,7,1
15258,623.1600000000001,142,34,1
15260,1810.77,885,77,1
15261,254.82,270,19,1
15262,178.95000000000002,73,10,1
15263,156.50999999999996,89,12,1
15264,393.74000000000007,265,23,1
15265,1506.12,612,82,1
15266,119.3,18,6,1
15267,1717.36,944,11,1
15269,408.8,26,2,1
15270,2379.49,1521,41,1
15271,2507.070000000002,1262,274,1
15272,721.9399999999998,310,63,1
15274,716.5700000000003,619,47,1
15275,615.1399999999999,498,41,1
15276,135.31000000000003,64,52,1
15277,255.9,205,12,1
15279,290.51,189,19,1
15280,113.12,154,16,1
15281,2332.149999999999,1211,139,1
15286,240.55,55,3,1
15287,486.69,433,20,1
15288,2306.519999999999,775,88,1
15289,939.7800000000004,1008,58,1
15290,7943.22,4501,204,2
15291,4668.300000000002,2103,103,1
15292,180.93999999999997,56,25,1
15296,3672.86,1766,194,1
15297,641.94,292,39,1
15298,4799.9000000000005,3116,192,1
15299,4507.01,2948,7,1
15300,496.4399999999999,292,28,1
15301,5070.3499999999985,2775,243,2
15303,574.02,248,31,1
15304,694.4000000000002,104,23,1
15306,1174.3499999999997,810,58,1
15307,205.3,37,12,1
15308,310.47,175,19,1
15311,60767.90000000011,38194,2379,4
15312,924.85,516,47,1
15313,52,25,1,1
15314,327.97,313,24,1
15315,570.5,862,37,1
15316,165,100,1,1
15318,312.62,642,33,1
15319,204.5,175,16,1
15320,267.13,326,36,1
15321,2748.3100000000004,1181,95,1
15322,679.6799999999998,416,42,1
15325,162.2899999999999,232,49,1
15326,311.71,386,29,1
15327,208.75000000000003,116,10,1
15329,1049.6999999999998,486,57,1
15330,714.96,1312,13,1
15332,1661.06,652,35,1
15333,1028.56,344,16,1
15334,351.6699999999999,274,99,1
15335,173.97000000000003,80,36,1
15339,574.0699999999998,416,86,1
15341,2020.52,812,17,1
15342,406.0899999999999,283,24,1
15343,364.5,84,21,1
15344,563.94,116,26,1
15345,393.54,81,20,1
15346,252.42000000000004,144,17,1
15347,201.59999999999997,130,5,1
15348,158.03999999999996,84,9,1
15349,473.80999999999983,327,72,1
15350,115.65,51,5,1
15351,1960.110000000001,753,225,1
15353,777.02,343,63,1
15355,277.05000000000007,45,14,1
15356,2766.499999999999,1673,519,2
15358,8347.199999999992,7050,551,2
15360,427.9299999999999,223,13,1
15361,418.9200000000001,336,7,1
15363,326,144,16,1
15364,913.1900000000004,493,29,1
15365,2314.32,1084,114,1
15366,602.5100000000001,621,44,1
15367,1877.5899999999992,1057,95,1
15368,446.94000000000005,230,4,1
15370,2386.05,830,94,1
15372,2007.4,2924,27,1
15373,2415.9100000000003,500,132,1
15374,168,126,3,1
15376,1233.3599999999997,619,117,1
15379,3703.289999999999,2305,194,1
15380,1690.26,376,36,1
15381,596.85,171,8,1
15382,5955.709999999999,4012,302,2
15384,642.41,596,41,1
15385,316.88,161,12,1
15386,394.14,446,31,1
15388,140.54,88,10,1
15389,500,400,1,1
15392,1535.5299999999995,1277,84,1
15393,231.86,150,12,1
15394,2183.54,910,85,1
15395,107.45000000000002,17,7,1
15396,288.17999999999995,122,14,1
15397,94,20,6,1
15398,1345.5299999999995,769,73,1
15399,815.7699999999999,611,50,1
15400,716.2,390,12,1
15402,626.7699999999999,694,42,1
15405,349.1,193,8,1
15406,510.7099999999999,254,53,1
15407,1056.44,558,153,1
15408,267.17999999999995,106,34,1
15410,3450.8400000000015,1200,122,1
15411,1358.8800000000003,530,99,1
15412,190.53000000000003,108,10,1
15414,774.8999999999999,443,39,1
15415,572.8099999999998,575,48,1
15416,3984.3199999999993,2090,192,1
15417,508.8000000000001,284,28,1
15419,135.86,230,8,1
15421,950.3599999999996,500,53,1
15422,97.7,38,6,1
15423,43.5,101,2,1
15424,383.34,554,17,1
15426,1447.39,674,292,1
15427,1483.14,1013,306,1
15428,93.78,102,6,1
15429,397.3499999999998,380,82,1
15432,171.19,65,10,1
15433,533.2999999999998,534,41,1
15434,1041.4800000000002,647,55,1
15435,149.29000000000005,54,29,1
15436,1122.5300000000009,613,329,1
15437,200.16000000000005,79,45,1
15438,156.57999999999998,59,25,1
15440,383.6799999999999,197,62,1
15442,594,120,2,1
15443,3236.909999999999,1663,382,2
15444,1418.2600000000016,764,219,1
15445,113.5,58,5,1
15447,155.17,85,9,1
15448,494.64,232,28,1
15449,974.52,812,60,1
15450,429.84,376,30,1
15452,538.73,283,58,1
15453,1388.370000000001,845,286,1
15454,179.10000000000002,86,25,1
15456,447.2200000000001,660,60,1
15457,237.07,132,58,1
15458,161.64,156,7,1
15460,216.76,109,58,1
15462,234.6,172,11,1
15463,126.14,106,7,1
15464,1048.8500000000006,350,157,1
15465,7354.62,1257,97,1
15466,334.53000000000014,246,57,1
15467,524.88,310,52,1
15468,467.50999999999993,155,24,1
15469,538.55,153,24,1
15471,469.47999999999985,266,77,1
15472,371.56,251,76,1
15473,1771.2,672,11,1
15475,454.10999999999984,319,29,1
15478,1441.4199999999996,585,46,1
15480,905.5,303,45,1
15482,11054.960000000005,5020,98,2
15483,233.8100000000001,295,88,1
15484,3594.3099999999995,3152,188,1
15485,2575,1306,86,1
15488,91.32,73,2,1
15489,1134.28,608,50,1
15491,3100.0900000000015,1646,154,1
15492,659.4599999999999,483,35,1
15493,2001.800000000005,560,297,1
15494,1299.230000000001,1148,125,1
15497,1262.2,624,15,1
15498,13316.399999999992,6105,512,2
15500,1131.5600000000004,572,68,1
15502,10384.93,4236,213,2
15503,147.09000000000003,74,70,1
15504,52.83000000000001,33,13,1
15505,3610.960000000001,2390,97,1
15506,979.2600000000004,848,164,1
15507,492.36,162,46,1
15508,1000.2700000000002,440,92,1
15510,250,2,1,1
15511,909.23,271,160,1
15512,121,68,7,1
15513,14758.219999999998,5709,308,2
15514,4139.460000000002,2160,178,1
15516,62.43,27,15,1
15517,267.03000000000003,293,27,1
15518,1942.4500000000012,1273,214,1
15520,343.49999999999994,314,18,1
15521,3000.2000000000007,1836,185,1
15522,398.84,573,57,1
15523,412.00999999999993,132,10,1
15524,440,4,1,1
15525,825.9200000000002,416,178,1
15526,148.44,24,4,1
15527,2429.779999999999,992,163,1
15528,229.32999999999993,123,26,1
15529,3995.2299999999977,3496,672,2
15530,1502.35,950,108,1
15531,2007.4399999999991,1105,228,1
15532,1580.9300000000032,521,256,1
15533,807.5699999999997,289,83,1
15535,536.3999999999999,143,75,1
15537,110.92000000000004,29,24,1
15539,538.46,410,41,1
15540,213.30000000000004,200,15,1
15541,85.13000000000002,49,29,1
15543,127.86,86,28,1
15544,3546.709999999995,3109,259,2
15545,292.7199999999999,163,81,1
15547,4954.839999999991,4032,702,2
15549,1693.26,698,115,1
15550,575.63,295,61,1
15551,436.05999999999995,218,29,1
15552,90.12,60,17,1
15553,437.22999999999985,451,56,1
15554,217.2,74,14,1
15555,4805.169999999989,4439,899,2
15556,279.77,236,31,1
15557,473.65,219,20,1
15561,800.5900000000001,267,27,1
15562,134.55,39,1,1
15563,1400.4399999999998,1501,113,1
15565,173.15999999999997,60,8,1
15567,186.01,223,7,1
15568,758.28999999999985,461,53,1
15569,1375.7100000000005,666,31,1
15570,4165.52,2067,323,2
15571,650.43,264,57,1
15572,2552.86,1229,215,1
15573,607.45,363,104,1
15574,702.2500000000001,349,168,1
15576,940.6700000000002,404,45,1
15577,258.8799999999998,89,39,1
15578,127.1,52,13,1
15579,348.5999999999999,120,51,1
15581,3679.97,286,149,1
15582,682.9100000000001,453,44,1
15584,725.1099999999999,314,123,1
15585,455.30000000000007,320,31,1
15587,913.6800000000002,312,9,1
15589,478.53,243,29,1
15592,388.58,354,24,1
15593,199.8,60,5,1
15594,1771.78,983,103,1
15596,1406.5900000000004,561,77,1
15597,324.57,279,22,1
15598,240.68,160,14,1
15599,761.74,718,52,1
15601,6776.559999999997,4983,410,2
15602,1297.8700000000003,1137,46,1
15603,48.48,96,2,1
15604,216.39,159,17,1
15605,1198.23,441,67,1
15606,2920.1600000000003,892,77,1
15607,104.76,202,13,1
15608,1093.68,714,60,1
15609,298.48,148,16,1
15610,112.46,66,6,1
15611,1591.4500000000005,504,43,1
15612,195.15,52,6,1
15615,10399.739999999989,5508,423,2
15618,776.8510000000002,454,45,1
15619,336.40000000000003,136,3,1
15620,1553.18,915,100,1
15621,1293.0300000000002,501,16,1
15622,3709.5600000000018,1674,185,1
15623,301.03,125,19,1
15624,588.1300000000001,357,34,1
15625,1534.26,1188,64,1
15626,675.8000000000001,766,49,1
15628,2870.24,1894,155,1
15630,1186.35,800,60,1
15632,3285.310000000001,2109,167,1
15634,243.55,99,15,1
15636,724.76,284,25,1
15637,223.36,128,15,1
15639,425.31999999999994,323,25,1
15640,12515.659999999982,6607,484,2
15641,1887.2000000000005,1562,119,1
15643,664.0000000000002,246,33,1
15644,812.9999999999998,557,238,1
15645,612.0099999999998,256,52,1
15646,447.63999999999993,394,35,1
15648,657.3499999999999,221,25,1
15649,816,192,2,1
15651,646.3000000000001,479,32,1
15652,337.74,208,21,1
15653,877.4399999999999,1200,6,1
15654,922.5300000000002,475,21,1
15655,560.67,324,34,1
15656,748.5000000000001,343,47,1
15657,30,24,1,1
15658,1024.0999999999997,242,48,1
15659,306.45000000000005,111,11,1
15660,1600.86,1050,90,1
15661,309.8,236,5,1
15663,138.14,106,9,1
15664,386.43,157,17,1
15665,2242.0100000000007,1666,116,1
15667,301.32000000000005,240,13,1
15668,76.32000000000001,72,1,1
15669,684.34,342,33,1
15670,173.05,91,12,1
15671,2657.130000000001,1699,78,1
15673,2881.0200000000013,1514,155,1
15674,2446.6,1275,114,1
15675,323.69,527,21,1
15676,3435.76,2252,202,1
15677,657.23,319,33,1
15678,352.70000000000005,184,12,1
15679,781.2799999999999,1170,110,1
15680,1333.6800000000003,952,78,1
15681,1426.16,816,53,1
15683,193.75,131,10,1
15687,2993.099999999999,1310,166,1
15689,254.1,84,9,1
15690,239.76,408,19,1
15691,136.8,72,2,1
15692,191.04,138,12,1
15694,6479.399999999998,1677,78,1
15695,409.9800000000001,212,22,1
15696,2736.4600000000005,1028,171,1
15699,309.6499999999999,113,18,1
15700,696.6799999999996,357,86,1
15701,1542.14,923,237,1
15703,211.5,66,5,1
15704,2293.619999999999,1028,117,1
15705,143.10000000000002,62,6,1
15706,1060.56,321,55,1
15707,945.58,605,214,1
15708,3364.2399999999984,1267,288,1
15709,133.25,121,6,1
15712,1072.36,486,53,1
15713,356.7,150,19,1
15714,330.8799999999998,187,35,1
15716,1118.8100000000004,744,118,1
15717,150.3,70,7,1
15719,5045.609999999998,2725,937,2
15720,598.7300000000001,281,128,1
15721,507.0799999999998,409,91,1
15722,2222.56,1026,69,1
15723,203.1,87,41,1
15724,218.25,73,11,1
15725,415.2500000000001,221,32,1
15727,5178.960000000001,3065,302,2
15729,85,28,5,1
15730,1120.8800000000003,689,70,1
15732,294.11999999999995,215,14,1
15733,162.3,62,10,1
15734,1339.45,346,26,1
15737,1205.12,599,72,1
15738,4812.419999999996,2982,173,1
15739,449.12000000000006,472,8,1
15740,154.88000000000002,152,9,1
15743,784.4600000000004,216,88,1
15744,34.8,120,3,1
15745,1094.59,421,62,1
15746,196.87999999999997,178,28,1
15747,974.0399999999996,480,93,1
15748,149.30999999999997,51,21,1
15749,44534.3,18028,10,2
15750,2465.479999999999,1786,293,1
15752,2637.3800000000024,1978,411,2
15753,79.2,144,1,1
15754,458.57,199,28,1
15755,2364.2500000000023,1427,141,1
15756,532.9599999999995,242,192,1
15757,714.4200000000001,491,45,1
15758,205.25,47,9,1
15759,253.04,60,7,1
15762,583.75,251,37,1
15763,1086.9200000000003,271,61,1
15764,3279.9700000000003,2050,180,1
15766,315.05999999999995,170,11,1
15768,621.83,244,27,1
15769,56252.72000000001,29672,130,2
15773,635.6800000000001,311,10,1
15774,270.8,87,25,1
15775,104.9,68,7,1
15776,241.62000000000003,138,18,1
15777,1047.11,378,21,1
15780,475.28,220,29,1
15781,345.4600000000001,180,20,1
15782,2614.7400000000007,864,43,1
15783,246.3,212,14,1
15785,2328.9700000000003,1612,83,1
15786,4932.2000000000035,3364,267,2
15787,948.05,540,206,1
15789,351.3,438,25,1
15790,220.84999999999997,114,35,1
15791,1612.6900000000005,731,75,1
15793,965.61,553,12,1
15795,610.0100000000001,581,42,1
15796,2711.5599999999995,861,133,1
15797,2207.4,873,8,1
15799,884.1400000000002,955,98,1
15800,699.0800000000002,335,119,1
15801,1063.9499999999998,570,64,1
15802,451.42,1,1,1
15803,415.82,290,8,1
15804,4206.389999999997,2565,262,2
15805,5528.479999999997,3387,301,2
15806,784.5799999999999,602,31,1
15807,903.9,430,48,1
15808,3734.970000000001,1343,208,1
15809,515.7699999999999,301,35,1
15810,1391.9799999999998,861,89,1
15811,2218.619999999999,1071,133,1
15812,1801.14,922,41,1
15813,1303.91,603,40,1
15814,1945.3300000000004,1271,72,1
15815,2100.6000000000004,1856,49,1
15819,1905.45,1357,123,1
15820,206.98,128,17,1
15821,570.96,202,62,1
15822,885.4699999999999,375,33,1
15823,15,1,1,1
15825,532.94,220,20,1
15826,1654.31,963,68,1
15827,1836.0900000000008,882,115,1
15829,636.14,996,51,1
15830,576,415,39,1
15831,801.7599999999999,1105,68,1
15832,836.78999999999985,465,54,1
15834,2233.749999999999,965,273,1
15835,954.0899999999996,439,50,1
15836,137.37,26,10,1
15837,391.98,189,24,1
15838,33643.08,18368,167,2
15839,1048.4900000000002,675,62,1
15840,355.56,396,27,1
15841,1224.0600000000004,942,47,1
15843,118.95,27,8,1
15844,130.74,134,11,1
15845,3711.769999999999,1926,138,1
15847,389.27,449,22,1
15850,238.85,302,97,1
15852,160.71,48,22,1
15853,110.8,135,30,1
15854,2974.649999999998,939,140,1
15855,712.2399999999997,470,80,1
15856,16387.570000000003,11005,645,2
15857,297,308,14,1
15858,1438.8500000000008,1167,191,1
15860,977.2099999999992,440,142,1
15861,3165.360000000001,2544,546,2
15862,832.88,585,147,1
15863,68.84,19,18,1
15864,1936.32,1192,20,1
15865,895.1300000000002,368,40,1
15866,230.52999999999992,126,45,1
15867,3812.6399999999985,2054,461,2
15869,149.64,175,15,1
15870,354.0899999999999,335,76,1
15872,360.9299999999999,212,128,1
15874,4405.879999999999,2534,120,1
15877,493.28,371,129,1
15880,343.28,211,105,1
15881,501.39,260,29,1
15882,516.3599999999999,276,23,1
15883,396.48,223,49,1
15885,379.35,111,18,1
15886,181.09,147,12,1
15888,168.31,76,12,1
15889,446.8699999999998,215,93,1
15891,524.52,442,62,1
15894,263.54999999999995,168,41,1
15895,179.17,94,11,1
15897,222.05,261,24,1
15898,1388.88,570,86,1
15899,56.25,39,4,1
15900,351.1099999999999,221,51,1
15901,363.8799999999999,384,116,1
15903,5126.76,2410,74,1
15904,164.67999999999998,84,30,1
15906,1567.6900000000014,544,150,1
15907,967.4499999999998,509,249,1
15909,191.93999999999997,98,7,1
15910,1232.1799999999996,1015,267,1
15912,264.62,185,19,1
15916,1528.0900000000006,757,155,1
15917,123.1,42,12,1
15918,334.23,153,40,1
15919,639.89,545,143,1
15920,167.49999999999997,99,60,1
15921,336.03000000000003,166,25,1
15922,369.50000000000006,138,11,1
15923,127.08000000000004,122,21,1
15925,207.15,93,12,1
15930,426.63000000000017,139,21,1
15932,2495.870000000001,2325,115,1
15933,1107.4600000000005,885,74,1
15935,416.8600000000001,115,12,1
15937,145.35,73,7,1
15938,404.58,240,18,1
15939,6115.009999999999,4728,76,1
15940,35.8,4,1,1
15942,337.43999999999994,232,14,1
15944,325.1,50,6,1
15945,181,52,2,1
15947,1708.2400000000002,898,29,1
15948,955.24,567,60,1
15949,364.7199999999999,284,19,1
15950,1765.509999999999,729,98,1
15951,708.2200000000001,313,41,1
15952,806.5699999999998,399,91,1
15953,1659.38,892,98,1
15955,4416.260000000002,2135,183,1
15957,428.88999999999993,211,42,1
15958,104.35,33,7,1
15963,470.7600000000001,298,28,1
